track_id,genre_id
0RRZxVYjfY3jWT4XiYAW7k,1
6f9qzNP6elRi8i2NgqGoE5,1
39dhIbeOy13KQlVlLM0m8G,1
3m0jiOJfxIqGGsRKMOA2uQ,1
6IiFTtc2ipIXW5HzwFzOjh,1
2JI53ZVCxMucM68UpCtZ5C,1
5NqGfELjcdvRIUuhgZJ34W,1
0Bv0qHGKNiwzDtHzXrjmIn,1
7z2DKGAsPPdxOwTzMaVYD4,1
2XW4AAjfBQTzp7Oe1tU702,1
7Afr3PKTtlFGHGiXYgnv6P,1
5CijCh8uOTWZO9DQpYwAXw,1
6xAjAocTRpKamQlCy50RRQ,1
0voYwjeuMfvXlF76oesZKu,1
6xMm545wcSYbhNFB2Jr2EP,1
7pq5vONxrAy8T773nhkiW3,1
2dS2710jYUM8gE2V1KC3uG,1
2jcdviEbZPIpwM10JBQNYc,1
6wVxhM5GJiZCro0xPWox6g,1
7oyFihJppZYPP7o0NfoHnZ,1
2a0WwSvmFdXPTdDMilPA1y,1
0vxlqUrmgsiyAWOHaAfnSK,1
78ylzQxu8Ht3gbFq5hI9Vo,1
1BZnc6VaggPnrQyjem5Dpf,1
2K3jLUSLeHrPMA3nKvP1jT,1
674WNL7f5Xo8XxtipzB3ao,1
73Nw51XTNstlk3Wu1K26cB,1
5OWl1kO0gRlPxmp1wFyIWZ,1
5QjuTblPokfD03fkfHUuVK,1
2oLaalXlOgiJ70CaI992BA,1
0rQ146AWbwiDC1DheKXJxm,1
5ZUObJNpVt2l9GogUSfALc,1
1jyddn36UN4tVsJGtaJfem,1
73JI06Eznb1N22KHpo3HL7,1
0YG5wOXVpvNUyPihvr1zsa,1
0wKt65XM5Wit3QH7lZtESU,1
6339iq4yAm87arKgnNc922,1
6mFsYlDjG2Esy5hXhNy78t,1
7c0YUDcJreOv1OoBGf1KdH,1
3V0NxWbbUTa3BUAnchm11i,1
3c8k1iPo45JM4fKvIfumwh,1
5oDDFjWMz0KiMmRzWSFfQ6,1
5TIXBnwtMYwgC9yc1QjFp7,1
4GiLKZ6Fd3d5UMJMGuzAA0,1
6cYx8rBh13laBDAzvD7VrH,1
1jUyxF7NmNXGlZQDVw40O8,1
4G8wt3fUBpgBjI35TBF2eQ,1
4eSOx2FzrVXpKmtssY59LB,1
0YhsOegsemgmT7ZHdWheUy,1
1WSF2SjtfkV8LjTlF8uCZH,1
6pTZ8Oy1xGKGCE4saVScoy,1
4efRaNW2VgDf3pjbm8y4tr,1
4khjcb6Mpegp1N596VVyf6,1
1WiVvolTPvAsVOd64HZi4X,1
